the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E6100000000000C0FB7D52C0000000E005504440,170000,0101000020110F0000DB7E56AD25695FC1D5F324FA06E95241,40.6251792907715,-73.9684906005859,Brooklyn,A1,ALT 1 Enlargement,321555660,3170888,A1,1596,true,431,6/20/2018,5/10/2019 12:00,990,EAST 8 STREET,312,ATTILIO DEVELOPERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000228752C00000004007504440,44400,0101000020110F00005BCE7339B0785FC110D1078408E95241,40.6252212524414,-74.1114501953125,Staten Island,NB,New Building,520288894,5169462,NB,1597,false,300,10/26/2017,10/26/2018 12:00,31GAR,HOWE STREET,501,WALLACE AVENUE CONSTR LLC,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000A0208752C00000004007504440,44400,0101000020110F000099818BE3AD785FC110D1078408E95241,40.6252212524414,-74.1113662719727,Staten Island,NB,New Building,520288901,5169464,NB,1598,false,300,10/26/2017,10/26/2018 12:00,27GAR,HOWE STREET,501,WALLACE AVENUE CONSTR LLC,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000C01F8752C00000008007504440,44400,0101000020110F0000AAF30E67AC785FC1646FA5CB08E95241,40.6252288818359,-74.1113128662109,Staten Island,NB,New Building,520288910,5169466,NB,1599,false,300,10/26/2017,10/26/2018 12:00,23 GAR,HOWE STREET,501,WALLACE AVENUE CONSTR LLC,UTILITY / MISCELLANEOUS,1,0
0101000020E610000000000020C17D52C00000008008504440,125560,0101000020110F00000959BD18C2685FC10EEE1BEA09E95241,40.6252593994141,-73.9649124145508,Brooklyn,A1,ALT 1 Enlargement,320177562,3179486,A1,1600,true,1006,7/27/2018,2/15/2019 12:00,1331,CONEY ISLAND AVENUE,314,UPPERLEVEL CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020FC7D52C00000008009504440,1058200,0101000020110F0000F94D675026695FC14F7592080BE95241,40.6252899169922,-73.9685134887695,Brooklyn,NB,New Building,320588271,3170887,NB,1601,false,7150,5/2/2018,3/3/2019 12:00,984,EAST 8 STREET,312,JAL CONTRACTING LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0797C52C0000000E00A504440,346576,0101000020110F0000ED1C10CE95665FC1507D75920CE95241,40.6253318786621,-73.9449234008789,Brooklyn,A1,ALT 1 Enlargement,321678350,3207978,A1,1602,true,22,5/25/2018,4/7/2019 12:00,1066,EAST 32 STREET,318,RELIANT BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040A27D52C0000000C00B504440,800000,0101000020110F0000CD1100A78D685FC105451D8D0DE95241,40.625358581543,-73.9630279541016,Brooklyn,A1,ALT 1 Enlargement,321743752,3179572,A1,1603,true,5362,6/19/2018,10/20/2018 12:00,1309,AVENUE J,314,B.H. CONTRACTOR INC,BUSINESS,2,
0101000020E6100000000000402A8752C0000000800C504440,592740,0101000020110F0000EA9AE53CBE785FC18D3EF6630EE95241,40.6253814697266,-74.1119537353516,Staten Island,NB,New Building,520288876,5169461,NB,1604,false,4005,10/12/2017,10/12/2018 12:00,31,HOWE STREET,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0278752C0000000800C504440,599400,0101000020110F000019F16FC7B9785FC18D3EF6630EE95241,40.6253814697266,-74.1117935180664,Staten Island,NB,New Building,520288867,5169463,NB,1605,false,4050,10/12/2017,10/12/2018 12:00,27,HOWE STREET,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020E88152C0000000800C504440,613312,0101000020110F0000A00F88B5CF6F5FC18D3EF6630EE95241,40.6253814697266,-74.0297927856445,Brooklyn,NB,New Building,321260069,3152412,NB,1606,false,4144,7/11/2018,11/30/2018 12:00,312,83RD STREET,310,BUSKO REALTY CORP,RESIDENTIAL: APARTMENT HOUSES,4,5
0101000020E610000000000020258752C0000000C00C504440,599400,0101000020110F0000FE365588B5785FC126E893AB0EE95241,40.6253890991211,-74.1116409301758,Staten Island,NB,New Building,520288858,5169465,NB,1607,false,4050,10/12/2017,10/12/2018 12:00,23,HOWE STREET,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E05A7E52C0000000200F504440,1514484,0101000020110F0000A70EA941C7695FC1F9CDED5311E95241,40.6254615783691,-73.9742965698242,Brooklyn,NB,New Building,320910430,3425908,NB,1608,false,10233,7/9/2018,10/7/2018 12:00,1050,EAST 3 STREET,312,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000002F7D52C00000000011504440,2478781,0101000020110F000070C17CE3C9675FC12B7D0C6D13E95241,40.6255187988281,-73.9559936523438,Brooklyn,A1,ALT 1 Enlargement,321627600,3207481,A1,1609,true,0,1/31/2018,1/31/2019 12:00,2002,AVENUE J,314,ADELPHI INNOVATIVE DESIGN,EDUCATIONAL,4,
0101000020E6100000000000A00E7E52C00000000014504440,715644,0101000020110F000060E2F9BC45695FC16A0771C816E95241,40.6256103515625,-73.9696426391602,Brooklyn,A1,ALT 1 Enlargement,321040592,3170846,A1,1610,true,1355,5/24/2018,2/26/2019 12:00,1042,EAST 7TH STREET,312,G BUILDERS MANAGEMENT INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000187D52C00000000016504440,1244000,0101000020110F0000A57720D2A2675FC1D0E35E0519E95241,40.6256713867188,-73.95458984375,Brooklyn,A1,ALT 1 Enlargement,321066877,3254319,A1,1611,true,1358,6/13/2018,6/12/2019 12:00,2124,AVENUE J,314,RELIANT BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E05F8152C00000004016504440,60000,0101000020110F0000C2705746E86E5FC1C5A1FC4C19E95241,40.6256790161133,-74.0214767456055,Brooklyn,A1,ALT 1 Enlargement,301768594,3150428,A1,1612,true,4212,4/29/2018,5/1/2019 12:00,590,78 STREET,310,ARISTA PLBG HTG AND PPNG,RESID. BLDG - OLD CODE,3,3
0101000020E6100000000000C06B7C52C0000000201C504440,225000,0101000020110F0000A12DA23C7E665FC1382CF8DF1FE95241,40.6258583068848,-73.9440765380859,Brooklyn,A1,ALT 1 Enlargement,310005776,3208037,A1,1613,true,4213,6/15/2018,4/3/2019 12:00,1912,NEW YORK AVENUE,318,"A.E. CONSTRUCTION, LLC","ASSEMBLY (CHURCHES, CONCERT HALLS)",3,1
0101000020E6100000000000206E7D52C0000000E01C504440,8000000,0101000020110F0000A89CDF1C35685FC11A8FD1B620E95241,40.6258811950684,-73.959846496582,Brooklyn,A1,ALT 1 Enlargement,320592783,3179705,A1,1614,true,24271,4/30/2018,4/30/2019 12:00,1601,AVE J,314,"ICS BUILDERS, INC",EDUCATIONAL,4,
0101000020E610000000000020057E52C0000000201D504440,1455876,0101000020110F0000C4B8FA9935695FC1D15B6FFE20E95241,40.6258888244629,-73.9690628051758,Brooklyn,NB,New Building,321327131,3170906,NB,1615,false,9837,8/16/2018,7/22/2019 12:00,1031,EAST 7 STREET,312,M.N.C. GENERAL CONTR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E08B8252C0000000801D504440,12000,0101000020110F0000AEADDEDAE5705FC1E00FDC6921E95241,40.6259002685547,-74.0397872924805,Brooklyn,A1,ALT 1 Enlargement,300070553,3152334,A1,1616,true,258,7/20/2018,10/15/2018 12:00,17,86 STREET,310,"DITTA MALITO CONTRACTING,",RESIDENTIAL 1-2 FAMILY HOUSES,2,1
0101000020E6100000000000C0987E52C0000000E01D504440,920330,0101000020110F0000D28C7E5B306A5FC128C548D521E95241,40.6259117126465,-73.9780731201172,Brooklyn,A1,ALT 1 Enlargement,321584610,3129304,A1,1617,true,2166,3/15/2018,9/10/2018 12:00,1931,50 STREET,312,AIG BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040C37E52C00000002021504440,618009,0101000020110F0000A7E8448C786A5FC107704C7825E95241,40.6260108947754,-73.9806671142578,Brooklyn,A1,ALT 1 Enlargement,321610011,3129733,A1,1618,true,2004,12/12/2017,9/28/2018 12:00,1866,51 STREET,312,ALEF CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000080428A52C00000006022504440,302660,0101000020110F0000A52F48F4FF7D5FC17FA261DE26E95241,40.626049041748,-74.1603088378906,Staten Island,NB,New Building,520256473,5166566,NB,1619,false,2045,11/15/2017,11/15/2018 12:00,10,SUMMERFIELD PLACE,501,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020478A52C0000000C022504440,302660,0101000020110F0000BDD46CCF077E5FC17167CE4927E95241,40.6260604858398,-74.1605911254883,Staten Island,NB,New Building,520256491,5166567,NB,1620,false,2045,11/15/2017,11/15/2018 12:00,14,SUMMERFIELD PLACE,501,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060C27C52C00000006023504440,78744,0101000020110F00007511CD6011675FC1B607D9FC27E95241,40.6260795593262,-73.9493637084961,Brooklyn,A1,ALT 1 Enlargement,321788776,3207734,A1,1621,true,297,8/9/2018,4/19/2019 12:00,1015,EAST 27 STREET,314,INGENUITY CONSTRUCTION CO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000478A52C00000000025504440,302660,0101000020110F00000AE51199077E5FC17D1E5BCE29E95241,40.6261291503906,-74.1605834960938,Staten Island,NB,New Building,520256482,5166568,NB,1622,false,2045,11/15/2017,11/15/2018 12:00,12,SUMMERFIELD PLACE,501,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060878852C00000006026504440,169312,0101000020110F00000ED406430F7B5FC1DA6A3F582BE95241,40.6261711120605,-74.1332626342773,Staten Island,NB,New Building,520284497,5170408,NB,1623,false,1144,2/7/2018,2/7/2019 12:00,1298,FOREST AVENUE,501,NATIONAL HOMES INC,MERCANTILE,1,
0101000020E6100000000000C0468A52C00000000027504440,302660,0101000020110F00009F055C2C077E5FC18E1E4A0B2CE95241,40.6261901855469,-74.1605682373047,Staten Island,NB,New Building,520256464,5166565,NB,1624,false,2045,11/15/2017,11/15/2018 12:00,8,SUMMERFIELD PLACE,501,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0297F52C00000000027504440,448000,0101000020110F000012B78CA7266B5FC18E1E4A0B2CE95241,40.6261901855469,-73.9869232177734,Brooklyn,A1,ALT 1 Enlargement,321393309,3130685,A1,1625,true,999,10/20/2017,10/20/2018 12:00,5504,17 AVENUE,312,B.H. CONTRACTOR INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040428A52C00000006027504440,327968,0101000020110F00003B509287FF7D5FC161F2B6762CE95241,40.6262016296387,-74.1602935791016,Staten Island,NB,New Building,520256446,5166563,NB,1626,false,2216,11/14/2017,11/20/2018 12:00,4,SUMMERFIELD PLACE,501,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040067E52C0000000A027504440,793280,0101000020110F00001D262D8337695FC19AD554BE2CE95241,40.6262092590332,-73.9691314697266,Brooklyn,NB,New Building,321613517,3170909,NB,1627,false,5360,8/20/2018,7/22/2019 12:00,1017,EAST 7 STREET,312,M.N.C. GENERAL CONTR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,1,1
0101000020E6100000000000A0468A52C0000000A028504440,314648,0101000020110F0000EC1501F6067E5FC1DF67CCDC2DE95241,40.6262397766113,-74.1605606079102,Staten Island,NB,New Building,520256455,5166564,NB,1628,false,2126,11/15/2017,11/15/2018 12:00,6,SUMMERFIELD PLACE,501,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040967E52C00000000029504440,50861088,0101000020110F0000B7D2631C2C6A5FC1EC4039482EE95241,40.6262512207031,-73.9779205322266,Brooklyn,NB,New Building,320030284,3129291,NB,1629,false,343656,10/19/2017,10/19/2018 12:00,886,DAHILL ROAD,312,"EXPRESS BUILDERS JB, INC",RESIDENTIAL: APARTMENT HOUSES,10,165
0101000020E610000000000000868852C0000000402D504440,210604,0101000020110F00004B871EED0C7B5FC1E8DBB50933E95241,40.6263809204102,-74.1331787109375,Staten Island,NB,New Building,520284503,5168997,NB,1630,false,1423,2/7/2018,2/7/2019 12:00,1300,FOREST AVENUE,501,NATIONAL HOMES INC,MERCANTILE,1,
0101000020E610000000000000A27F52C00000002033504440,710252,0101000020110F0000A77B45E9F26B5FC186EDB59C39E95241,40.6265602111816,-73.9942626953125,Brooklyn,NB,New Building,321259428,3422098,NB,1631,false,4799,11/20/2017,11/18/2018 12:00,1477,60 STREET,312,COUNTYWIDE BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000C0D28452C0000000C033504440,571280,0101000020110F0000E3DF42EDC3745FC198E5C04F3AE95241,40.626579284668,-74.0753631591797,Staten Island,NB,New Building,520210753,5013221,NB,1632,false,3860,2/1/2018,1/26/2019 12:00,631,BAY STREET,501,MADONIA DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,6
0101000020E610000000000000A37F52C00000002034504440,710252,0101000020110F00004BF91C9CF46B5FC173E22DBB3AE95241,40.6265907287598,-73.9943237304688,Brooklyn,NB,New Building,321259437,3426176,NB,1633,false,4799,11/20/2017,11/18/2018 12:00,1475,60 STREET,312,COUNTYWIDE BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000020198052C00000006037504440,320000,0101000020110F0000E2D2CB41BD6C5FC1AAF9335E3EE95241,40.6266899108887,-74.0015335083008,Brooklyn,A1,ALT 1 Enlargement,321298804,3142032,A1,1634,true,3775,7/2/2018,2/26/2019 12:00,1270,64 STREET,310,HARRIS HOME REPAIR & DEVE,RESIDENTIAL: APARTMENT HOUSES,3,6
0101000020E6100000000000C0A28A52C0000000403B504440,1332000,0101000020110F0000CB2CCD71A37E5FC1C58B45B442E95241,40.6268081665039,-74.1661834716797,Staten Island,NB,New Building,520314393,5170215,NB,1635,false,9000,3/28/2018,4/1/2019 12:00,2294,FOREST AVENUE,501,GEMSTAR CONSTRUCTION CORP,MERCANTILE,1,
0101000020E6100000000000607D7F52C0000000E042504440,340000,0101000020110F0000F82131B3B46B5FC16A239B3C4BE95241,40.6270408630371,-73.9920272827148,Brooklyn,A1,ALT 1 Enlargement,321369256,3131135,A1,1636,true,2577,1/30/2018,1/12/2019 12:00,1525,58 STREET,312,STAR PLUS CUSTOM BUILDERS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0027E52C0000000E042504440,503052,0101000020110F0000A8FEDF5A31695FC16A239B3C4BE95241,40.6270408630371,-73.9689102172852,Brooklyn,NB,New Building,321532285,3170504,NB,1637,false,3399,4/19/2018,10/31/2018 12:00,719,AVENUE I,312,PLATINUM RENOVATIONS 1 LL,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0C48052C00000008043504440,809408,0101000020110F0000606E83C7E06D5FC1EF6FA6EF4BE95241,40.6270599365234,-74.0120086669922,Brooklyn,A1,ALT 1 Enlargement,320910449,3146849,A1,1638,true,0,6/8/2018,2/25/2019 12:00,965,71 ST,310,KTC DESIGN GROUP INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0F17F52C00000008043504440,648240,0101000020110F0000FBEF8B297A6C5FC1EF6FA6EF4BE95241,40.6270599365234,-73.9991226196289,Brooklyn,NB,New Building,321184473,3141630,NB,1639,false,4380,6/20/2018,6/18/2019 12:00,1330,62 STREET,310,KE JU CONTRACTING CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000000D18452C00000008044504440,242790,0101000020110F000003C449F4C0745FC153F11E0E4DE95241,40.6270904541016,-74.0752563476562,Staten Island,A1,ALT 1 Enlargement,520122661,5013211,A1,1640,true,1302,8/23/2018,9/1/2018 12:00,26,WATER STREET,501,JABUS BUILDING CORP,BUSINESS,4,2
0101000020E610000000000040AF7E52C00000008044504440,613859,0101000020110F0000CA176F93566A5FC153F11E0E4DE95241,40.6270904541016,-73.9794464111328,Brooklyn,A1,ALT 1 Enlargement,321295790,3129267,A1,1641,true,0,1/31/2018,1/31/2019 12:00,1870,49 STREET,312,WJP BUILDERS CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000000E08952C00000008045504440,299996,0101000020110F0000CD575EA4587D5FC14C7B972C4EE95241,40.6271209716797,-74.154296875,Staten Island,NB,New Building,500706373,5858040,NB,1642,false,2027,3/26/2018,3/20/2019 12:00,345B,VAN NAME AVENUE,501,NICOLOSI BROS INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000000E08952C00000008045504440,313020,0101000020110F0000CD575EA4587D5FC14C7B972C4EE95241,40.6271209716797,-74.154296875,Staten Island,NB,New Building,500706382,5858041,NB,1643,false,2115,3/26/2018,3/20/2019 12:00,345C,VAN NAME AVENUE,501,NICOLOSI BROS INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000020F18952C00000006047504440,295704,0101000020110F00006F9F08BB757D5FC11F95B94550E95241,40.6271781921387,-74.1553421020508,Staten Island,NB,New Building,520282694,5169200,NB,1644,false,1998,8/9/2018,8/9/2019 12:00,347,VAN PELT  AVENUE,501,SUMNER BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E09A8A52C0000000C047504440,384800,0101000020110F00005A2F6C11967E5FC11AD126B150E95241,40.6271896362305,-74.1657028198242,Staten Island,NB,New Building,520314384,5170214,NB,1645,false,2600,3/28/2018,4/1/2019 12:00,2282,FOREST AVENUE,501,GEMSTAR CONSTRUCTION CORP,MERCANTILE,1,
0101000020E6100000000000E0F08952C00000002049504440,296296,0101000020110F000007C0524E757D5FC15EB70C3B52E95241,40.6272315979004,-74.1553268432617,Staten Island,NB,New Building,520282685,5169199,NB,1646,false,2002,8/9/2018,8/9/2019 12:00,345,VAN PELT  AVENUE,501,SUMNER BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020EF7F52C00000002049504440,612868,0101000020110F0000DF3571EA756C5FC15EB70C3B52E95241,40.6272315979004,-73.9989700317383,Brooklyn,NB,New Building,321194097,3424856,NB,1647,false,4141,6/20/2018,6/18/2019 12:00,1328,62 STREET,310,KE JU CONTRACTING CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000E0F08952C0000000C04A504440,296592,0101000020110F000007C0524E757D5FC167DC900C54E95241,40.6272811889648,-74.1553268432617,Staten Island,NB,New Building,520282676,5169951,NB,1648,false,2004,8/9/2018,8/9/2019 12:00,343,VAN PELT  AVENUE,501,SUMNER BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0397F52C0000000004B504440,936840,0101000020110F000010815F0B426B5FC17D0B2F5454E95241,40.6272888183594,-73.987907409668,Brooklyn,NB,New Building,301495175,3130506,NB,1649,false,6330,2/27/2018,9/9/2018 12:00,1633,55 STREET,312,PARAMOUNT FRAMERS INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0167F52C0000000604C504440,128700,0101000020110F00008E53E997066B5FC1191815DE55E95241,40.6273307800293,-73.9857711791992,Brooklyn,A1,ALT 1 Enlargement,320326009,3130200,A1,1650,true,1013,5/14/2018,12/13/2018 12:00,5304,17TH AVENUE,312,BLUE DREAM BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060EF8652C0000000004D504440,191870,0101000020110F0000AE95963B5A785FC18D97209156E95241,40.6273498535156,-74.1083602905273,Staten Island,A1,ALT 1 Enlargement,520294342,5007757,A1,1651,true,177,3/8/2018,12/1/2018 12:00,94,HARVEST AVENUE,501,"VERITAS SERVICES, INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060608052C0000000604D504440,272000,0101000020110F0000F48A4548366D5FC19FE58DFC56E95241,40.6273612976074,-74.0058822631836,Brooklyn,A1,ALT 1 Enlargement,321527193,3142454,A1,1652,true,1682,5/29/2018,5/1/2019 12:00,1134,66 STREET,310,RANDAZZO CONSTRUCTION GRO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0F68752C0000000A04E504440,457320,0101000020110F0000A06864D0197A5FC19CF2A46258E95241,40.6273994445801,-74.1244430541992,Staten Island,NB,New Building,520293575,5006279,NB,1653,false,3090,4/4/2018,9/8/2018 12:00,1051,FOREST AVENUE,501,D.C.F. CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0C18A52C0000000404F504440,836052,0101000020110F00006E534050D87E5FC1207EB01559E95241,40.6274185180664,-74.168083190918,Staten Island,NB,New Building,510058287,5164859,NB,1654,false,5649,7/19/2018,6/29/2019 12:00,2348,FOREST AVENUE,501,ZAIM CONTRACTOR CORP,ASSEMBLY: EATING & DRINKING,2,0
0101000020E6100000000000E07E7F52C00000004050504440,84720,0101000020110F00006F5E743FB76B5FC1526429345AE95241,40.6274490356445,-73.9921188354492,Brooklyn,A1,ALT 1 Enlargement,321617782,3131098,A1,1655,true,874,5/7/2018,11/17/2018 12:00,1514,57 STREET,312,T&S HOME IMPROVEMENT INC,ASSEMBLY: OTHER,3,
0101000020E610000000000040C37E52C00000004051504440,301726,0101000020110F0000A7E8448C786A5FC11953A2525BE95241,40.6274795532227,-73.9806671142578,Brooklyn,A1,ALT 1 Enlargement,321512467,3129284,A1,1656,true,1352,12/12/2017,12/12/2018 12:00,1825,50 STREET,312,ROYAL HOME IMPROVEMENTS I,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000C87D52C00000004051504440,7705028,0101000020110F0000D4D846C6CD685FC11953A2525BE95241,40.6274795532227,-73.96533203125,Brooklyn,NB,New Building,321188102,3179194,NB,1657,false,52061,8/3/2018,4/8/2019 12:00,1241,CONEY ISLAND AVENUE,314,SNL CONSTRUCTION LLC,STORAGE: MODERATE HAZARD,4,
0101000020E610000000000020517E52C0000000A051504440,1160616,0101000020110F0000A305F4B1B6695FC1DBAE0FBE5BE95241,40.6274909973145,-73.9737014770508,Brooklyn,NB,New Building,321435719,3425788,NB,1658,false,7842,1/16/2018,1/3/2019 12:00,319,ELMWOOD AVENUE,312,QUAD CONSTRUCTION NEW YOR,"RESIDENTIAL: HOTELS, DORMITORIES",2,6
0101000020E6100000000000A09A7F52C0000000E053504440,1033484,0101000020110F0000073D5062E66B5FC1B5EE9F425EE95241,40.6275596618652,-73.9938125610352,Brooklyn,NB,New Building,321295816,3140813,NB,1659,false,6983,12/12/2017,12/12/2018 12:00,1460,58 STREET,312,ROYAL HOME IMPROVEMENTS I,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000BE7F52C00000004055504440,1620896,0101000020110F0000A739D778226C5FC1FD6386CC5FE95241,40.6276016235352,-73.9959716796875,Brooklyn,NB,New Building,321540515,3141105,NB,1660,false,10952,5/8/2018,5/1/2019 12:00,1401,60TH STREET,312,HI-TOWER CONTRACTORS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000809C7F52C00000002056504440,1243644,0101000020110F00009C48A491E96B5FC1FC5930C760E95241,40.627628326416,-73.9939270019531,Brooklyn,NB,New Building,321394362,3425137,NB,1661,false,8403,4/23/2018,1/31/2019 12:00,1456,58 STREET,312,PARK PREMIUM ENTERPRISES,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080A67E52C00000002058504440,766499,0101000020110F00006A8C91B6476A5FC1EEA4220463E95241,40.6276893615723,-73.9789123535156,Brooklyn,A1,ALT 1 Enlargement,321566612,3129086,A1,1662,true,1097,1/31/2018,11/25/2018 12:00,1868,48 ST,312,PRESTIGE CONSTRUCTION NY,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040777F52C00000008059504440,1362636,0101000020110F00006840C94BAA6B5FC15B4C098E64E95241,40.6277313232422,-73.9916534423828,Brooklyn,NB,New Building,302245381,3130807,NB,1663,false,9207,10/24/2017,9/9/2018 12:00,1517,57 STREET,312,PARAMOUNT FRAMERS INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,1
0101000020E610000000000040487C52C0000000C05A504440,296350,0101000020110F00004D41C0EF41665FC15EDB20F465E95241,40.6277694702148,-73.9419097900391,Brooklyn,A1,ALT 1 Enlargement,321245808,3207343,A1,1664,true,2225,12/5/2017,12/3/2018 12:00,1733,FLATBUSH AVENUE,318,RUBIN DEVEL AND CONST INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0F37D52C0000000605B504440,718244,0101000020110F0000B7919A1618695FC1E4A72CA766E95241,40.6277885437012,-73.9680023193359,Brooklyn,NB,New Building,321238754,3170527,NB,1665,false,4853,8/20/2018,3/29/2019 12:00,862,EAST 9TH STREET,312,FINE ITALIAN ARTISAN CONS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020718152C0000000205C504440,155925,0101000020110F00001AA85C93056F5FC1C0A1077E67E95241,40.6278114318848,-74.0225296020508,Brooklyn,A1,ALT 1 Enlargement,321189799,3149353,A1,1666,true,0,3/5/2018,2/23/2019 12:00,519,77TH ST.,310,WERNER ZLOKLIKOVITS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
